ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cklht6xdn005j3b69owvojsfk,cklf415qgc8xo0rg12k4wcav6,"The only thing people know is that they 're not voting for the parties in power , because nothing will ever change with them in charge .","{""objects"":[{""featureId"":""cklht68bl005g3b69rk24fhl8"",""schemaId"":""cklf592wz017y0y6y2bcf5sg8"",""title"":""a1_present_simple_reg_act"",""value"":""a1_present_simple_reg_act"",""color"":""#997D87"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":15,""end"":25}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht68bl005g3b69rk24fhl8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklht6h9i005h3b69yk79yy0q"",""schemaId"":""cklf592wy017u0y6ycchahqjc"",""title"":""a1_present_continuous_act_rn"",""value"":""a1_present_continuous_act_rn"",""color"":""#004D43"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":35,""end"":53}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht6h9i005h3b69yk79yy0q?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklht6rue005i3b697obrw3c2"",""schemaId"":""cklf592wx017i0y6yecezfqmw"",""title"":""a1_future_simple"",""value"":""a1_future_simple"",""color"":""#A30059"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":90,""end"":113}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht6rue005i3b697obrw3c2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072669000,1614072712000,42.069,"The only thing people know is that they're not voting for the parties in power, because nothing will ever change with them in charge.",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklht6xdn005j3b69owvojsfk
cklht7csy005m3b69w645y96v,cklf415qhc9180rg12ut059o8,"Where we 're just happy because we 've done this and that , we 've gotten there , we 've bought this house and we 've got these kids and","{""objects"":[{""featureId"":""cklht740y005k3b69xlgn2xyh"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":6,""end"":11}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht740y005k3b69xlgn2xyh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklht7bcg005l3b69c96dqn0e"",""schemaId"":""cklf592wx017k0y6y5n0g1ez5"",""title"":""a1_have_has_got"",""value"":""a1_have_has_got"",""color"":""#FFDBE5"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":111,""end"":120}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht7bcg005l3b69c96dqn0e?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072688000,1614072714000,18.897,"Where we're just happy because we've done this and that, we've gotten there, we've bought this house and we've got these kids and",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklht7csy005m3b69w645y96v
cklht7wkb005p3b69sm05q3im,cklf415qjc94s0rg1gep83az3,He was an air force sergeant who went to night school as an adult to become a high school and community college teacher of US and Afro American history .,"{""objects"":[{""featureId"":""cklht7guo005n3b69018ixuk9"",""schemaId"":""cklf592x0018e0y6y4m1ygndi"",""title"":""a1_to_be_past_was_were"",""value"":""a1_to_be_past_was_were"",""color"":""#FF2F80"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":5}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht7guo005n3b69018ixuk9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklht7obp005o3b69hvnd3uah"",""schemaId"":""cklf592wx017m0y6y5rhm7372"",""title"":""a1_past_simple_irreg"",""value"":""a1_past_simple_irreg"",""color"":""#7A4900"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":29,""end"":36}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht7obp005o3b69hvnd3uah?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072714000,1614072830066,24.906,He was an air force sergeant who went to night school as an adult to become a high school and community college teacher of US and Afro American history.,,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklht7wkb005p3b69sm05q3im
cklht8m2r005r3b69zp6ih6gs,cklf415qkc98c0rg1ftef99ea,"My dad died suddenly , in 2003 , while teaching a class full of students a blood clot killed him instantly while he was lecturing about the civil war and the reconstruction .","{""objects"":[{""featureId"":""cklht86qi005q3b69nhezslqd"",""schemaId"":""cklf592wy017o0y6y2nwtdem9"",""title"":""a1_past_simple_reg"",""value"":""a1_past_simple_reg"",""color"":""#0000A6"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":10}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht86qi005q3b69nhezslqd?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072752000,1614072834066,32.382,"My dad died suddenly, in 2003, while teaching a class full of students a blood clot killed him instantly while he was lecturing about the civil war and the reconstruction.",,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklht8m2r005r3b69zp6ih6gs
cklht993y005t3b69qbmb7la7,cklf415qlc9c80rg1795xhnkh,The ruling parties have both been implicated in the Panama Papers and that has tainted their integrity and people 's trust towards them .,"{""objects"":[{""featureId"":""cklht93mr005s3b69y81hrgoo"",""schemaId"":""cklf592wy017q0y6yfsbxc77n"",""title"":""a1_possesive_s_sing"",""value"":""a1_possesive_s_sing"",""color"":""#63FFAC"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":107,""end"":115}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklht93mr005s3b69y81hrgoo?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072777000,1614072836185,20.003,The ruling parties have both been implicated in the Panama Papers and that has tainted their integrity and people's trust towards them.,,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklht993y005t3b69qbmb7la7
cklhtbfgz005x3b69yxd6w8w5,cklf415qmc9fs0rg14dku7mmx,But she agreed that Schlafly pioneered conservative women 's activism on more than just women 's issues .,"{""objects"":[{""featureId"":""cklhtb4ng005u3b69h6w6elxd"",""schemaId"":""cklf592wy017o0y6y2nwtdem9"",""title"":""a1_past_simple_reg"",""value"":""a1_past_simple_reg"",""color"":""#0000A6"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":4,""end"":13}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtb4ng005u3b69h6w6elxd?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtb9me005v3b69op11as30"",""schemaId"":""cklf592wy017s0y6yh51h8r35"",""title"":""a1_possessive_s_plurar"",""value"":""a1_possessive_s_plurar"",""color"":""#B79762"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":52,""end"":59}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtb9me005v3b69op11as30?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtbd17005w3b69bitjid79"",""schemaId"":""cklf592wy017s0y6yh51h8r35"",""title"":""a1_possessive_s_plurar"",""value"":""a1_possessive_s_plurar"",""color"":""#B79762"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":88,""end"":95}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtbd17005w3b69bitjid79?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072878000,1614072960000,48.958,But she agreed that Schlafly pioneered conservative women's activism on more than just women's issues.,-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklhtbfgz005x3b69yxd6w8w5
cklhtbwye00613b696pn8s2zz,cklf415qnc9jc0rg19zvmca9g,"It makes me feel like I am part of a community here , there 's always someone just outside my door .","{""objects"":[{""featureId"":""cklhtbkri005y3b693k4xpy0s"",""schemaId"":""cklf592wz017w0y6y6u1u6nqz"",""title"":""a1_present_simple_3d_pers"",""value"":""a1_present_simple_3d_pers"",""color"":""#8FB0FF"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":7}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtbkri005y3b693k4xpy0s?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtbphr005z3b69t5xynfqm"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":22,""end"":25}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtbphr005z3b69t5xynfqm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtbulm00603b69ial76fj8"",""schemaId"":""cklf592wz01880y6y2ss9cnkp"",""title"":""a1_there_is_am_are"",""value"":""a1_there_is_am_are"",""color"":""#4FC601"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":54,""end"":61}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtbulm00603b69ial76fj8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072901000,1614072962391,22.099,"It makes me feel like I am part of a community here, there's always someone just outside my door.",,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklhtbwye00613b696pn8s2zz
cklhtcbou00643b69i45h2eq9,cklf415qpc9mw0rg14ol4er7a,"What does Donald Trump know about the European Union besides cheeky Brexit slogans , twit Boris Johnson and where the nearest former Soviet bloc beauty pageant is ?","{""objects"":[{""featureId"":""cklhtc22800623b69gkwo8h5c"",""schemaId"":""cklf592wz017y0y6y2bcf5sg8"",""title"":""a1_present_simple_reg_act"",""value"":""a1_present_simple_reg_act"",""color"":""#997D87"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":5,""end"":26}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtc22800623b69gkwo8h5c?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtca9000633b697czbx3pe"",""schemaId"":""cklf592wz01860y6y86kvcfks"",""title"":""a1_superlative_short"",""value"":""a1_superlative_short"",""color"":""#1B4400"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":114,""end"":124}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtca9000633b697czbx3pe?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072921000,1614072965000,18.53,"What does Donald Trump know about the European Union besides cheeky Brexit slogans, twit Boris Johnson and where the nearest former Soviet bloc beauty pageant is?",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklhtcbou00643b69i45h2eq9
cklhtctex00673b69hs2ci61e,cklf415qqc9qg0rg1cgnk14qc,It also called Trump the worst nominee put forward by a major party in modern American history .,"{""objects"":[{""featureId"":""cklhtchw900653b69n15uhp2n"",""schemaId"":""cklf592wy017o0y6y2nwtdem9"",""title"":""a1_past_simple_reg"",""value"":""a1_past_simple_reg"",""color"":""#0000A6"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":13}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtchw900653b69n15uhp2n?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtcofi00663b69s7ndgngu"",""schemaId"":""cklf592wz01820y6y3hykcptn"",""title"":""a1_superlative_exept"",""value"":""a1_superlative_exept"",""color"":""#809693"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":21,""end"":29}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtcofi00663b69s7ndgngu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072944000,1614072967000,20.738,It also called Trump the worst nominee put forward by a major party in modern American history .,-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklhtctex00673b69hs2ci61e
cklhtdhko006c3b69a0slvmbj,cklf415qrc9u00rg19g6c6m28,"She is one of the most tenacious politicians of her generation , whose willingness to study and correct course is rare in an age of unyielding partisanship .","{""objects"":[{""featureId"":""cklhtcyo900683b69dv7fzc94"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":5}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtcyo900683b69dv7fzc94?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtd52400693b69kjyoc7on"",""schemaId"":""cklf592wz01840y6yauxs15c1"",""title"":""a1_superlative_long"",""value"":""a1_superlative_long"",""color"":""#FEFFE6"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":14,""end"":31}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtd52400693b69kjyoc7on?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhtdg64006b3b69v3vfipl7"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":104,""end"":112}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhtdg64006b3b69v3vfipl7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614072974000,1614073064124,30.01,"She is one of the most tenacious politicians of her generation, whose willingness to study and correct course is rare in an age of unyielding partisanship.",,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklhtdhko006c3b69a0slvmbj
cklhtf1rq006f3b69euoj8nyj,cklf415qsc9xk0rg1coe978l4,It 's nearly a year on from the wettest UK December on record in 2015 .,"{""objects"":[{""featureId"":""cklhten55006d3b699ffr39hh"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":4}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhten55006d3b699ffr39hh?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklhteyue006e3b69t6jyl3qj"",""schemaId"":""cklf592wz01860y6y86kvcfks"",""title"":""a1_superlative_short"",""value"":""a1_superlative_short"",""color"":""#1B4400"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":28,""end"":38}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklhteyue006e3b69t6jyl3qj?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1614073047000,1614073070077,53.027,It's nearly a year on from the wettest UK December on record in 2015.,,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklhtf1rq006f3b69euoj8nyj
